issuer_name,source_file,source_effective_date,plan_year_demo,plan_group,therapeutic_category,therapeutic_subcategory,drug_name_display,tier,requirements_limits,prior_auth,step_therapy,quantity_limit,age_limit,specialty_flag,non_formulary,medical_benefit,notes
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Hypnotics/Sedatives/Sleep Disorder Agents,Benzodiazepine Hypnotics,"flurazepam hcl oral capsule 15 mg, 30 mg",T3,AI (Max fill of one hypnotic per month.); QL (1 EA per 1 day); AG (Min 18 Years),False,False,QL (1 EA per 1 day),AG (Min 18 Years),False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Hypnotics/Sedatives/Sleep Disorder Agents,Benzodiazepine Hypnotics,midazolam hcl oral,T1b,AI (Max fill of one hypnotic per month.); QL (10 ML per 1 day); AG (Min 6 Years and Max 16 Years),False,False,QL (10 ML per 1 day),AG (Min 6 Years and Max 16 Years),False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Hypnotics/Sedatives/Sleep Disorder Agents,Benzodiazepine Hypnotics,temazepam,T1b,AI (Max fill of one hypnotic per month.); QL (1 EA per 1 day); AG (Min 18 Years),False,False,QL (1 EA per 1 day),AG (Min 18 Years),False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Hypnotics/Sedatives/Sleep Disorder Agents,Benzodiazepine Hypnotics,triazolam oral tablet 0.125 mg,T3,AI (Max fill of one hypnotic per month.); QL (1 EA per 1 day); AG (Min 18 Years),False,False,QL (1 EA per 1 day),AG (Min 18 Years),False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Hypnotics/Sedatives/Sleep Disorder Agents,Benzodiazepine Hypnotics,triazolam oral tablet 0.25 mg,T1b,AI (Max fill of one hypnotic per month.); QL (1 EA per 1 day); AG (Min 18 Years),False,False,QL (1 EA per 1 day),AG (Min 18 Years),False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Hypnotics/Sedatives/Sleep Disorder Agents,Hypnotics - Tricyclic Agents,doxepin hcl oral tablet 6 mg,T3,ST (Step Therapy required: 3 months in the last 12 months - doxepin hcl 10mg cap); QL (1 EA per 1 day); AG (Min 18 Years),False,True,QL (1 EA per 1 day),AG (Min 18 Years),False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Hypnotics/Sedatives/Sleep Disorder Agents,Non-Benzodiazepine - Gaba-Receptor Modulators,eszopiclone,T1b,AI (Max fill of one hypnotic per month.); QL (1 EA per 1 day); AG (Min 18 Years),False,False,QL (1 EA per 1 day),AG (Min 18 Years),False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Hypnotics/Sedatives/Sleep Disorder Agents,Non-Benzodiazepine - Gaba-Receptor Modulators,zaleplon,T1b,AI (Max fill of one hypnotic per month.); QL (15 EA per 1 Copay),False,False,QL (15 EA per 1 Copay),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Hypnotics/Sedatives/Sleep Disorder Agents,Non-Benzodiazepine - Gaba-Receptor Modulators,zolpidem tartrate er,T1b,AI (Max fill of one hypnotic per month.); QL (1 EA per 1 day),False,False,QL (1 EA per 1 day),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Hypnotics/Sedatives/Sleep Disorder Agents,Non-Benzodiazepine - Gaba-Receptor Modulators,zolpidem tartrate oral tablet,T1b,AI (Max fill of one hypnotic per month.); QL (1 EA per 1 Day),False,False,QL (1 EA per 1 Day),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,DAYVIGO,T3,"ST (Step Therapy required: 2 of the following in the last 6 months - eszopiclone tab, zaleplon cap, or rozerem tab); QL (1 EA per 1 day); AG (Min 18 Years)",False,True,QL (1 EA per 1 day),AG (Min 18 Years),False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,QUVIVIQ,T3,"ST (Step Therapy required: 3 of the following for 1 month each in the last 12 months - eszopiclone, ramelteon, zaleplon, or zolpidem); QL (1 EA per 1 day)",False,True,QL (1 EA per 1 day),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Selective Melatonin Receptor Agonists,HETLIOZ LQ,SP,"PA; SP; AI (Optum Specialty Pharmacy is preferred pharmacy - some medications may be available at Retail, 30 day supply max)",True,False,,,True,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Selective Melatonin Receptor Agonists,ramelteon,T3,QL (1 EA per 1 day); AG (Min 18 Years),False,False,QL (1 EA per 1 day),AG (Min 18 Years),False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Laxatives,Bowel Evacuant Combinations,na sulfate-k sulfate-mg sulf,T3,,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Laxatives,Bowel Evacuant Combinations,peg-3350/electrolytes/ascorbat,T3,,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Laxatives,Bowel Evacuant Combinations,peg-kcl-nacl-nasulf-na asc-c,T3,,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Laxatives,Laxatives - Miscellaneous,constulose,T1b,,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Laxatives,Laxatives - Miscellaneous,lactulose oral solution,T1b,,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Laxatives,Saline Laxative Mixtures,OSMOPREP,T3,QL (1.34 EA per 1 day),False,False,QL (1.34 EA per 1 day),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Local Anesthetics-Parenteral,Local Anesthetics - Amides,XARACOLL,MB,,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Macrolides,Azithromycin,azithromycin oral packet,T1b,,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,azithromycin oral tablet 600 mg,T2,,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Clarithromycin,clarithromycin er,T2,,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Clarithromycin,clarithromycin oral suspension reconstituted,T3,QL (10 ML per 1 day),False,False,QL (10 ML per 1 day),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Clarithromycin,clarithromycin oral tablet 250 mg,T1b,,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Clarithromycin,clarithromycin oral tablet 500 mg,T1b,QL (3 EA per 1 day),False,False,QL (3 EA per 1 day),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Erythromycins,ERY-TAB,T3,,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Erythromycins,ERYTHROCIN STEARATE ORAL TABLET 250 MG,T3,,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Erythromycins,erythromycin base oral capsule delayed release particles,T3,,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Erythromycins,erythromycin base oral tablet,T3,,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Erythromycins,erythromycin ethylsuccinate oral suspension reconstituted,T1b,,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Fidaxomicin,DIFICID ORAL SUSPENSION RECONSTITUTED,T3,PA,True,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Fidaxomicin,DIFICID ORAL TABLET,T3,PA; QL (4 EA per 1 day),True,False,QL (4 EA per 1 day),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Medical Devices And Supplies,Cervical Caps,FEMCAP,$0,AI (Max #9 at Mail Order); F; QL (3 EA Max Qty Per Fill Retail),False,False,QL (3 EA Max Qty Per Fill Retail),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Medical Devices And Supplies,Condoms - Female,FC2 FEMALE CONDOM,$0,AI (Max #36 Mail Order); F; QL (12 EA per 30 Days),False,False,QL (12 EA per 30 Days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Medical Devices And Supplies,Condoms - Male,aimsco lubricated,$0,F,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Medical Devices And Supplies,Condoms - Male,caution condoms,$0,F,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,Medical Devices And Supplies,Condoms - Male,caution condoms/spermicide,$0,F,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,kimono,$0,F,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,kimono micro thin plus,$0,F,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,kimono plus,$0,F,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,kimono ps,$0,F,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,kimono ps plus,$0,F,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,kimono sensation,$0,F,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,kimono sensation plus,$0,F,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,TROJAN NATURALAMB,$0,F,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Diaphragms,CAYA,$0,,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Diaphragms,OMNIFLEX DIAPHRAGM,$0,F,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Diaphragms,WIDE-SEAL DIAPHRAGM 60,$0,F,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Diaphragms,WIDE-SEAL DIAPHRAGM 65,$0,F,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Diaphragms,WIDE-SEAL DIAPHRAGM 70,$0,F,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Diaphragms,WIDE-SEAL DIAPHRAGM 75,$0,F,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Diaphragms,WIDE-SEAL DIAPHRAGM 80,$0,F,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Diaphragms,WIDE-SEAL DIAPHRAGM 85,$0,F,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Diaphragms,WIDE-SEAL DIAPHRAGM 90,$0,F,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Diaphragms,WIDE-SEAL DIAPHRAGM 95,$0,F,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Glucose Monitoring Test Supplies,1st tier unilet comfortouch,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,acti-lance 28g,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,acti-lance lite lancets 28g,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,acti-lance special lancets 17g,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,acti-lance universal 23g,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,advanced mobile lancet,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,aimsco twist lancets 32g,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,assure comfort lancets 28g,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,aurora lancet super thin 30g,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,aurora lancet thin 23g,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,careone lancet thin 23g,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,CARESENS LANCETS 30G,T1b,QL (200 lancets per 30 days),False,False,QL (200 lancets per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,comfort lancets,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,cvs lancets 21g,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,cvs lancets micro thin 33g,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,cvs lancets original,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,cvs lancets thin 26g,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,cvs lancets ultra thin 30g,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,cvs lancets ultra-thin 30g,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,cvs ultra thin lancets,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,DEXCOM G6 RECEIVER,T2,"PA; AI (Call Dexcom at (844) 832- 1810, option 3 for issues with system/sensors/receivers. May receive 10 over patches each month. Available 24/7.); QL (1 receiver per 1 Lifetime)",True,False,QL (1 receiver per 1 Lifetime),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,DEXCOM G6 SENSOR,T2,"PA; AI (Call Dexcom at (844) 832- 1810, option 3 for issues with system/sensors/receivers. May receive 10 over patches each month. Available 24/7.); QL (3 sensors per 1 month)",True,False,QL (3 sensors per 1 month),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,DEXCOM G6 TRANSMITTER,T2,"PA; AI (Call Dexcom at (844) 832- 1810, option 3 for issues with system/sensors/receivers. May receive 10 over patches each month. Available 24/7.); QL (1 transmitter per 90 days)",True,False,QL (1 transmitter per 90 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,DEXCOM G7 RECEIVER,T2,"PA; AI (Call Dexcom at (844) 832- 1810, option 3 for issues with system/sensors/receivers. May receive 10 over patches each month. Available 24/7.); QL (1 receiver per 1 Lifetime)",True,False,QL (1 receiver per 1 Lifetime),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,drug mart lancets thin 26g,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,easy comfort lancets,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,easy comfort lancets twist top,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,eql color lancets 21g,T1b,AI (30 day supply max); QL (200 EA per 30 days),False,False,QL (200 EA per 30 days),,False,False,False,
